Entity A;Entity B;;
6774;C4721952;;
2099;C1567742;;
1399;C0220704;;
4204;C1708349;;
57539;C0011854;;
9927;C1836485;;
368;C0279702;;
50939;C0035334;;
10528;C0752123;;
51135;C0376358;;
116150;C0011860;;
6899;C0036920;;
3479;C1168401;;
79991;C0025237;;
5290;C0023487;;
3480;C0011854;;
440193;C0752125;;
673;C4551484;;
55120;C0265219;;
51085;C4551637;;
1717;C2713347;;
50628;C0001973;;
79068;C0028754;;
5521;C0752121;;
8660;C1263846;;
3872;C0265334;;
1906;C0032914;;
6310;C0752124;;
3913;C0376358;;
10555;C0376358;;
25;C0006142;;
4318;C1720956;;
6327;C0036341;;
2177;C3463824;;
3630;C0752347;;
27086;C0008924;;
3815;C0795907;;
8204;C0036341;;
590;C0232981;;
6935;C0028754;;
627;C0036341;;
2779;C0005283;;
4864;C1834207;;
238;C0543859;;
64805;C0024141;;
6622;C1868675;;
5970;C0006142;;
1356;C1866504;;
51135;C0009402;;
1200;C0036341;;
57539;C0024507;;
4595;C0036920;;
5019;C0376358;;
102;C0276496;;
5216;C0279626;;
9083;C1839071;;
392255;C0005684;;
8204;C0006142;;
2475;C0022283;;
4729;C4748760;;
2006;C1862932;;
64919;C0752123;;
71;C4551482;;
7704;C0393598;;
4524;C1961102;;
627;C0001973;;
1890;C0279626;;
2672;C0752122;;
4128;C4721509;;
641;C1847711;;
1798;C0004352;;
83394;C2239176;;
7099;C1140680;;
57003;C4310787;;
1385;C0376358;;
84100;C0752166;;
9420;C0376358;;
4306;C4540395;;
3077;C1510586;;
4758;C0751781;;
8653;C4722327;;
5443;C0036341;;
1021;C1850600;;
64135;C0796126;;
4544;C1510586;;
7056;C2750069;;
57539;C2678492;;
5921;C0152013;;
3872;C2931822;;
546;C0087031;;
55670;C3550234;;
2177;C0015625;;
4683;C1303073;;
5727;C0025149;;
196;C0345904;;
2475;C0032914;;
8214;C0036341;;
2296;C0752122;;
673;C0431399;;
54583;C0030421;;
5376;C4225359;;
6347;C1510586;;
6389;C0752123;;
412;C1263846;;
23345;C0002395;;
857;C0345905;;
4297;C2751780;;
673;C0026764;;
2956;C0346153;;
3791;C3280783;;
3265;C4551895;;
1947;C0010278;;
80169;C0432272;;
1312;C1263846;;
4846;C0004352;;
9829;C0393598;;
83879;C0398788;;
401474;C0036341;;
2138;C0271829;;
2632;C0342573;;
1890;C0268248;;
6716;C0476089;;
5443;C1510586;;
30011;C1845903;;
1407;C0175704;;
23476;C0029463;;
10002;C0276496;;
5648;C0022283;;
2147;C0002395;;
847;C0376358;;
8842;C2239176;;
6934;C0011860;;
5889;C1851585;;
5073;C0036341;;
6622;C1961835;;
158326;C0221356;;
63976;C3809289;;
60;C0007959;;
1021;C1168401;;
5914;C2239176;;
478;C3549447;;
6583;C0003873;;
6774;C0019569;;
3853;C2931689;;
3832;C2239176;;
55764;C4551720;;
51;C2239176;;
7054;C0031511;;
1893;C1708349;;
55851;C0011860;;
2157;C0029459;;
9935;C3554446;;
9968;C0036341;;
1471;C1510489;;
3741;C2677106;;
11005;C1840253;;
4705;C0009324;;
7222;C3489396;;
6010;C0476089;;
5194;C0162309;;
4323;C0024117;;
9757;C2239176;;
113189;C1260899;;
7490;C0023473;;
472;C1969115;;
25978;C0338451;;
6774;C0087031;;
10683;C3541456;;
54443;C2239176;;
4629;C0023467;;
7450;C4552122;;
4054;C2239176;;
23152;C3149631;;
3977;C0543859;;
7048;C1419614;;
5274;C0751781;;
847;C0268490;;
153241;C0024507;;
3265;C0376358;;
1621;C0001973;;
1814;C0001973;;
79809;C0036069;;
1280;C3550693;;
6948;C0004352;;
23476;C1621958;;
57410;C0023467;;
4920;C4551475;;
9837;C0001973;;
1053;C0023487;;
3670;C0020480;;
3914;C0079297;;
5052;C0004352;;
7436;C1961102;;
51567;C0752125;;
2672;C1839071;;
10459;C0086650;;
580;C1853118;;
3569;C0006142;;
51741;C0001973;;
3265;C0036631;;
7157;C0027708;;
208;C0036341;;
2591;C2239176;;
6595;C0001973;;
2052;C4317224;;
1294;C0009402;;
2131;C0476089;;
7124;C0011860;;
53405;C0152013;;
2475;C0036341;;
8802;C1850600;;
6556;C0005684;;
11281;C2239176;;
3691;C1621958;;
134701;C1853296;;
207;C0149925;;
7157;C0376358;;
5892;C1140680;;
5594;C1708349;;
25886;C3808988;;
79728;C0751883;;
3458;C0023487;;
10019;C0032463;;
55779;C0206698;;
50937;C0751781;;
2895;C0752123;;
3815;C4310746;;
4534;C0268237;;
6229;C1857719;;
5195;C0043459;;
7248;C0037769;;
6323;C0393706;;
3043;C0752121;;
64787;C4539954;;
6010;C0004352;;
2299;C3538946;;
5371;C1621958;;
1352;C1850600;;
29089;C0265219;;
1806;C1858991;;
3651;C3891828;;
4437;C0279702;;
8803;C0085298;;
80821;C4048328;;
1788;C0349639;;
2563;C1708349;;
3815;C0036341;;
6314;C1621958;;
6530;C3501844;;
5443;C0001973;;
9993;C0006142;;
6595;C0206624;;
1814;C0006142;;
54332;C1840253;;
2296;C0376358;;
9445;C1833104;;
8085;C0006413;;
755;C0751291;;
2895;C0752124;;
894;C0751779;;
51475;C2239176;;
2969;C0012236;;
23476;C0005684;;
3717;C4551637;;
2192;C0376358;;
8878;C0279702;;
6329;C0751360;;
55851;C1840560;;
81839;C0152426;;
3981;C1961102;;
5498;C3484357;;
2068;C0376358;;
79876;C0752125;;
2898;C0345904;;
6201;C0348626;;
5443;C1708349;;
5443;C0345905;;
4645;C0345904;;
81839;C1838569;;
351;C0276496;;
811;C2936913;;
23476;C0025149;;
6337;C2239176;;
4524;C0752124;;
356;C0003873;;
10243;C0162671;;
2;C0279702;;
1439;C3280574;;
1956;C0476089;;
80199;C3810212;;
6934;C4722327;;
5921;C1263846;;
4893;C0023467;;
6399;C1720958;;
974;C0041409;;
5199;C2239176;;
2109;C0009402;;
1813;C1863561;;
8643;C0751291;;
1414;C0023467;;
2334;C0751156;;
128674;C0751208;;
21;C1861829;;
9570;C0003873;;
3117;C1834558;;
6591;C3501844;;
2120;C1961102;;
7515;C1961102;;
7046;C0270952;;
54808;C0036341;;
341640;C4721845;;
3566;C0476089;;
675;C2239176;;
5741;C0004779;;
7351;C0015708;;
4683;C4048328;;
4763;C0265219;;
7036;C0751084;;
2348;C0376358;;
2099;C0024305;;
7518;C4310672;;
2052;C1112155;;
5573;C0029459;;
7040;C3809147;;
29072;C0345967;;
9378;C0036341;;
2908;C1850597;;
1832;C1112155;;
1730;C1845293;;
1407;C0023473;;
10806;C3889474;;
1861;C1839071;;
5885;C0684249;;
5594;C1866282;;
63924;C1720860;;
1956;C4048328;;
64446;C0043459;;
4436;C0009402;;
4524;C0152426;;
7139;C0279702;;
4010;C0268237;;
2697;C3551915;;
5328;C0042487;;
55764;C1531647;;
79991;C4721509;;
84665;C0152013;;
6496;C3489627;;
27249;C1848554;;
2099;C0007131;;
3786;C0036341;;
1436;C0457133;;
6201;C1843181;;
5309;C0026010;;
6389;C1275081;;
4478;C0087031;;
59;C0376358;;
8195;C2936862;;
581;C3645536;;
3265;C1275081;;
1027;C0009405;;
728294;C4225164;;
7153;C1142166;;
3872;C1706595;;
2719;C3714941;;
650;C0752166;;
1349;C3550921;;
5649;C1510586;;
7436;C0029456;;
1106;C0040517;;
6201;C0035334;;
8803;C4551851;;
5624;C0042487;;
1621;C0027819;;
4869;C0036341;;
114798;C2931891;;
6833;C3160733;;
6016;C0376358;;
6655;C0345967;;
729920;C0457133;;
135228;C0042487;;
57539;C0035334;;
50939;C4310779;;
1355;C1850600;;
2176;C0026010;;
25974;C0154832;;
3852;C0334634;;
3476;C0006142;;
54361;C0376358;;
8314;C0026654;;
5740;C0042487;;
11093;C0265965;;
6647;C1140680;;
90;C0004114;;
6885;C0376358;;
2539;C1844376;;
137392;C0024117;;
57817;C0376358;;
10466;C3150876;;
367;C0004114;;
1959;C3553959;;
3845;C0036341;;
3845;C2919945;;
857;C3809192;;
226;C0152013;;
4695;C2931891;;
79053;C0376358;;
3845;C0587248;;
9526;C4317224;;
4846;C0403825;;
23512;C1621958;;
123016;C0265275;;
3845;C0206698;;
8671;C1704380;;
57492;C0020608;;
3791;C3501843;;
3329;C0152423;;
120892;C1868675;;
5295;C0006413;;
8915;C1336708;;
51098;C0238198;;
57492;C0752125;;
2065;C3501846;;
545;C4551474;;
7169;C4551952;;
6774;C0085215;;
1938;C0279702;;
10243;C1835614;;
6331;C1142166;;
4282;C3463992;;
2200;C4707243;;
5328;C4721509;;
79147;C4284790;;
3313;C0279702;;
4598;C0751597;;
3918;C0221356;;
144568;C0011854;;
7474;C0733682;;
2673;C0751883;;
5376;C0917800;;
6768;C0029459;;
56776;C0279702;;
857;C0038325;;
158326;C0024306;;
7374;C0006142;;
8301;C0276496;;
208;C1720859;;
673;C2239176;;
894;C3495587;;
57731;C1853099;;
2911;C0036341;;
9759;C0036341;;
2066;C0036341;;
26580;C0013366;;
9227;C0917796;;
81704;C1866070;;
3122;C0001973;;
2811;C0086647;;
1591;C4310473;;
2266;C1708349;;
6497;C0152426;;
2475;C0752120;;
3356;C0028768;;
3872;C3495587;;
79621;C0752122;;
10891;C2931673;;
629;C3809950;;
2736;C3463824;;
5663;C0009405;;
3612;C4310619;;
7482;C0038454;;
4308;C3495587;;
1027;C0023473;;
57167;C0007131;;
5274;C0751779;;
207;C3810265;;
4311;C0023264;;
6888;C1621958;;
55687;C0162635;;
477;C0238358;;
4359;C1140680;;
81622;C0005684;;
6622;C0345967;;
9526;C0684249;;
9152;C4551954;;
8912;C1275081;;
6657;C1835895;;
4519;C2930970;;
4054;C0026267;;
3674;C0087031;;
23064;C4722330;;
5378;C0476089;;
3557;C2752089;;
1471;C0038454;;
604;C1563720;;
3661;C0019385;;
4524;C1419610;;
348;C0001973;;
2253;C0878682;;
1814;C0038454;;
3481;C0175693;;
1387;C0011860;;
203228;C0543859;;
1565;C0002395;;
3479;C0175707;;
2736;C0751161;;
7037;C0019025;;
134218;C3810350;;
999;C0005684;;
5630;C1862941;;
6622;C0001973;;
112609;C3179349;;
2334;C4551479;;
8660;C0751036;;
1890;C2751306;;
1947;C0030044;;
4153;C0078917;;
7015;C0010278;;
55163;C0007131;;
5621;C4551804;;
2067;C0043346;;
11041;C4284790;;
1636;C0036341;;
89780;C0376358;;
8085;C0024301;;
259266;C0085215;;
7424;C1840391;;
7157;C0345905;;
23040;C0036341;;
5630;C1862939;;
91137;C0270911;;
3480;C0206686;;
9401;C0345905;;
4000;C0035372;;
7097;C0345905;;
10483;C2931822;;
84153;C3554446;;
90678;C0270911;;
4088;C0019202;;
3119;C0003873;;
5296;C0393584;;
27030;C0009405;;
3745;C4722327;;
2916;C1848172;;
2703;C0036341;;
2;C0276496;;
2895;C0751396;;
8481;C0087031;;
26249;C1449842;;
1536;C0009363;;
5015;C0152423;;
668;C0009402;;
5236;C0699791;;
4091;C4707243;;
3845;C3160718;;
2056;C3463824;;
2542;C0017920;;
3952;C0008924;;
760;C0340485;;
3265;C0345904;;
4437;C4722327;;
79728;C0015625;;
55572;C3808800;;
65018;C0027819;;
5052;C0279626;;
4913;C0032580;;
2876;C1840253;;
5328;C1851101;;
70;C4551624;;
1021;C0036341;;
668;C0037221;;
2099;C0027819;;
7428;C4551902;;
125;C0007785;;
5251;C3536983;;
5054;C0345904;;
10736;C1862941;;
8560;C3553247;;
10765;C0004352;;
894;C1140680;;
64419;C0410207;;
27249;C1802395;;
7414;C0029459;;
55081;C0276496;;
3756;C0008924;;
3107;C0038325;;
4023;C1704417;;
389549;C0342384;;
5290;C1968603;;
7099;C2239176;;
31;C0268603;;
79809;C2749561;;
8878;C0543859;;
139411;C3541456;;
2934;C2751493;;
51621;C2677613;;
23474;C2239176;;
23250;C4721508;;
3952;C0524620;;
6927;C0279702;;
80144;C0155299;;
6844;C4225275;;
6556;C0027819;;
3782;C3888212;;
1482;C1720861;;
3764;C4048328;;
6010;C1148551;;
8462;C4048328;;
80169;C0154832;;
84818;C4225324;;
6016;C0752120;;
10743;C0751291;;
55036;C1510489;;
5728;C0345905;;
2702;C1850600;;
3047;C0006142;;
2099;C1140680;;
79983;C0009081;;
5149;C0155016;;
5605;C0175704;;
4487;C0011860;;
2131;C0152423;;
26047;C0036341;;
6790;C0003873;;
4851;C1621958;;
5116;C0036341;;
4053;C1333990;;
3973;C0020072;;
2562;C0345967;;
1789;C0752124;;
4929;C0001973;;
1889;C0268281;;
57817;C4041558;;
4311;C0752122;;
5604;C0175704;;
10661;C4552079;;
3265;C0349639;;
5824;C0009402;;
1759;C3553582;;
64094;C3714506;;
1636;C0376358;;
1280;C0432272;;
2690;C0004352;;
6389;C0032897;;
4853;C0005684;;
10111;C0001973;;
2811;C1847711;;
9496;C3203102;;
51259;C1855675;;
340061;C0002395;;
80311;C4310818;;
146057;C0149925;;
1889;C0019569;;
54894;C4551899;;
23152;C0342573;;
847;C0024796;;
79574;C0376358;;
8438;C0393598;;
116369;C0015625;;
2022;C4707243;;
58495;C1852555;;
5295;C1621958;;
58484;C0268568;;
7486;C0025286;;
2064;C0008312;;
10516;C1837187;;
5621;C3809434;;
7124;C1850600;;
63035;C0035334;;
5604;C0085580;;
7249;C1846389;;
57107;C0030044;;
2050;C0457133;;
6885;C4281559;;
4054;C0001973;;
6885;C0038454;;
6591;C3501843;;
1760;C2931689;;
23780;C2239176;;
4771;C0001973;;
1956;C0009402;;
91039;C0376358;;
5158;C4041558;;
1890;C1708349;;
4846;C1852282;;
3756;C0025286;;
857;C0034960;;
6591;C3554517;;
27086;C1858679;;
1108;C0036341;;
1938;C2931822;;
2784;C0085580;;
240;C0152013;;
55252;C0376358;;
255758;C0271979;;
545;C0376358;;
6262;C0023487;;
7474;C0036920;;
1836;C0003873;;
4318;C0007131;;
4212;C1832950;;
4175;C0268181;;
26610;C1864827;;
857;C1708349;;
501;C1708349;;
3848;C0022584;;
6597;C0036341;;
4359;C0279702;;
10528;C0752121;;
27232;C2239176;;
2624;C0023467;;
4297;C0086647;;
3777;C4552070;;
6505;C0024305;;
8913;C0752122;;
64218;C0036341;;
708;C0006142;;
2475;C0410174;;
4692;C0004114;;
4193;C0271979;;
6335;C0432262;;
6794;C0235974;;
84062;C0005684;;
6532;C0751254;;
26503;C0001973;;
781;C0009402;;
2099;C0038454;;
57379;C0040517;;
8915;C2675767;;
3860;C0023487;;
1917;C0035334;;
26005;C1510460;;
3458;C1847319;;
2623;C3463824;;
3908;C4015388;;
2187;C2931228;;
2892;C1853926;;
54538;C3553582;;
27040;C1862939;;
23327;C1848213;;
7168;C0700053;;
203228;C0020179;;
1956;C1449563;;
8913;C0011860;;
92335;C0543541;;
7051;C3536797;;
5077;C3266898;;
2050;C0006142;;
5649;C0020179;;
3043;C0376358;;
5925;C0006142;;
4780;C1852282;;
778;C0006142;;
4311;C0410190;;
115908;C4721444;;
5663;C3151038;;
7545;C0036341;;
10939;C0751779;;
6927;C1849699;;
1717;C0004352;;
2898;C3543867;;
5327;C2676721;;
171023;C0023487;;
4437;C4721541;;
4175;C0376358;;
57003;C0343073;;
54822;C0022650;;
493753;C0007131;;
6595;C0036341;;
1027;C1140680;;
5922;C4707243;;
7430;C0376358;;
4624;C1833382;;
7040;C0029459;;
2274;C1856186;;
3553;C0029458;;
4524;C4048328;;
90678;C1843183;;
10019;C0038454;;
4750;C0751884;;
55532;C3665349;;
51083;C0023467;;
7157;C0024301;;
5604;C1856934;;
7157;C0001973;;
57167;C0013366;;
8604;C0003873;;
5825;C4225390;;
2672;C0752124;;
818;C4552072;;
7341;C0002395;;
2719;C2239176;;
6513;C0279702;;
6514;C0220704;;
5428;C0235974;;
207;C0043459;;
207;C0006142;;
4771;C0279702;;
348180;C4748348;;
6224;C0028754;;
2316;C0220769;;
351;C3888308;;
255928;C0235752;;
7249;C1854465;;
90678;C0152013;;
6295;C2931822;;
2260;C0175704;;
3586;C0543541;;
8831;C0004352;;
4607;C0085298;;
9215;C0004352;;
4297;C0086648;;
64170;C0009324;;
183;C0796059;;
8481;C1846175;;
4524;C3463824;;
9863;C3150738;;
1116;C0086647;;
30009;C1859648;;
26610;C0004352;;
65109;C4707243;;
1857;C4225164;;
5828;C3553940;;
7280;C3179349;;
6774;C0345905;;
10144;C0024117;;
2072;C1861098;;
54;C0152013;;
5328;C0005411;;
26040;C1292772;;
4255;C0751781;;
4524;C0013080;;
3586;C0003873;;
5925;C0271979;;
4313;C1621958;;
9820;C0279702;;
4609;C0376358;;
5173;C0003873;;
3921;C0152013;;
538;C0220769;;
8642;C1842563;;
55670;C1527231;;
596;C3468041;;
2131;C0028768;;
6616;C0004114;;
84168;C1865871;;
64419;C0546264;;
2196;C0279626;;
80270;C2931067;;
6337;C0032914;;
55699;C2931891;;
3845;C2931822;;
55129;C0007959;;
6834;C0022340;;
130557;C0035334;;
1649;C0035334;;
5395;C0346153;;
29851;C0376329;;
3845;C1527404;;
7517;C0003873;;
3209;C2239176;;
1297;C4551479;;
2876;C1449563;;
1019;C2239176;;
207;C0009405;;
79633;C1842563;;
200424;C1510586;;
54332;C0007959;;
51626;C0024507;;
1956;C4721952;;
4282;C0038325;;
6935;C0006142;;
3482;C0276496;;
55159;C0994516;;
5498;C2936913;;
55967;C1333991;;
116150;C1839564;;
3043;C1857355;;
324;C4707243;;
23400;C0268621;;
7273;C0752166;;
6647;C0022650;;
5605;C3501846;;
2697;C4551486;;
1545;C0028754;;
64324;C0002395;;
7133;C0079683;;
27077;C3463824;;
1297;C0265334;;
1816;C1263846;;
2979;C0035334;;
2263;C0152423;;
2178;C1845987;;
79728;C1333990;;
6647;C0342573;;
2969;C0023467;;
5500;C1140680;;
4810;C4049005;;
2290;C0015625;;
2260;C1840253;;
2033;C4551859;;
6514;C0011860;;
10466;C0023473;;
1788;C0035334;;
4313;C1848640;;
23476;C1275081;;
8214;C0085580;;
1107;C0006142;;
5243;C0206686;;
9997;C0023264;;
2531;C0006142;;
1674;C0006142;;
5290;C0346153;;
3651;C0004352;;
7545;C0265535;;
1356;C0079661;;
958;C0410174;;
10083;C1848640;;
6335;C0279702;;
58;C1140680;;
672;C2676677;;
3417;C0023487;;
23476;C0270972;;
60528;C0265234;;
79731;C1850597;;
5122;C2239176;;
201163;C0023467;;
5894;C0345905;;
8314;C0376358;;
2895;C1861098;;
3482;C0376358;;
1475;C2931822;;
4723;C2931891;;
2332;C3494522;;
1959;C4721437;;
6597;C0030421;;
6925;C0162670;;
585;C0028754;;
5176;C3496337;;
3667;C4552079;;
1956;C1168401;;
3077;C0276496;;
51204;C0023264;;
207;C0001973;;
3481;C1419610;;
3815;C0432272;;
4282;C0553580;;
4851;C2931891;;
3777;C3714844;;
5346;C1720861;;
51744;C0003873;;
593;C0268568;;
10413;C0009402;;
8558;C0036341;;
581;C0079661;;
2625;C0027819;;
10265;C0035344;;
25861;C1846839;;
6261;C1848172;;
8863;C3276228;;
7056;C0175702;;
387;C1744559;;
8289;C0279628;;
359948;C0009447;;
6261;C1708349;;
51684;C1848639;;
3482;C0040028;;
55624;C0006142;;
773;C0752122;;
6929;C1961102;;
5959;C1856016;;
324;C0393706;;
3593;C0342384;;
1956;C2713442;;
6997;C3151784;;
64131;C1867450;;
65062;C3280766;;
10785;C0342573;;
6938;C4551902;;
6016;C0684249;;
4036;C1961102;;
59341;C0013366;;
2911;C0024408;;
2815;C2713537;;
7169;C0032914;;
4318;C3151433;;
4629;C0011860;;
672;C0220704;;
2895;C0752120;;
9095;C0001973;;
85478;C1850362;;
783;C1140680;;
7157;C0796033;;
3043;C0700299;;
7040;C2936913;;
10716;C0004352;;
29980;C4225298;;
2100;C0376358;;
5428;C0376358;;
25788;C3280100;;
4582;C1708349;;
284439;C0162670;;
4729;C0036341;;
5243;C0206368;;
50964;C0030421;;
1419;C0543859;;
80781;C4707243;;
9821;C0265219;;
8013;C0087031;;
291;C0752125;;
8660;C0011860;;
3791;C0009402;;
59341;C3495488;;
9187;C0270959;;
8291;C0023264;;
79147;C0410174;;
7132;C0006142;;
9568;C0035372;;
1788;C0023487;;
2321;C0004903;;
1859;C0036391;;
23345;C0270912;;
899;C2239176;;
6834;C0028754;;
55280;C0085131;;
3569;C0206698;;
59341;C0004763;;
5621;C1850600;;
57096;C0035334;;
199857;C0376358;;
11235;C0206686;;
79809;C0024507;;
488;C0005684;;
7421;C0376358;;
116442;C1846038;;
9935;C0751083;;
1021;C0038454;;
123016;C0035334;;
29893;C3280471;;
55967;C2931891;;
81624;C1836743;;
540;C2239176;;
336;C0476089;;
3659;C0038454;;
501;C0887850;;
2006;C2748542;;
8314;C0025286;;
6569;C4721845;;
51083;C3541456;;
84100;C1961835;;
1301;C1449843;;
51715;C0238198;;
2077;C0265535;;
1836;C1510460;;
64324;C0023467;;
6204;C1260899;;
7852;C0345967;;
2582;C0268151;;
23043;C0087031;;
2064;C0279702;;
136647;C1866504;;
6016;C2239176;;
6855;C4551971;;
9152;C3280790;;
56616;C0036920;;
5970;C2931822;;
4524;C3160718;;
6770;C0032914;;
1848;C1846545;;
9496;C0206624;;
3557;C0038454;;
324;C0036341;;
5771;C4479637;;
1371;C0162566;;
7291;C0010278;;
6916;C0376358;;
2099;C4551720;;
9215;C0345904;;
5160;C1708349;;
5718;C4479599;;
4803;C0010417;;
6714;C3808988;;
25828;C0080178;;
2475;C1140680;;
2052;C0009402;;
3356;C1720862;;
9326;C0004352;;
3845;C0175704;;
7048;C0032339;;
79731;C0023467;;
10472;C1868675;;
4868;C1853124;;
6774;C1863924;;
79823;C0007131;;
975;C3150741;;
7170;C0410203;;
8195;C0028754;;
5825;C0043459;;
790;C1834207;;
10397;C0004114;;
10111;C0346153;;
4803;C0345967;;
7020;C0265234;;
92335;C0751291;;
5604;C3541456;;
3077;C3463824;;
51085;C0175702;;
595;C0036920;;
7046;C0009402;;
3991;C1720859;;
5888;C3281089;;
3458;C0345967;;
3690;C0036341;;
916;C0028754;;
8291;C0036341;;
7157;C0002736;;
4313;C3280479;;
847;C3837958;;
1908;C0019569;;
5443;C0037769;;
1956;C4707243;;
80821;C0004352;;
2100;C0002893;;
4853;C1961102;;
1376;C3280160;;
1355;C0268237;;
7040;C0087031;;
51204;C0001973;;
4287;C0024408;;
80169;C1510586;;
10019;C1112155;;
4353;C2931822;;
8863;C0025286;;
790;C0005283;;
3630;C1263846;;
64359;C0009402;;
8643;C3179349;;
847;C0022650;;
1909;C0242387;;
6295;C4539824;;
23594;C0152423;;
1297;C0036341;;
2260;C3280168;;
5728;C0002395;;
2153;C1842839;;
7039;C0376358;;
90;C0265535;;
4015;C0003076;;
5308;C0279702;;
60468;C0023467;;
5083;C0009324;;
57003;C0015625;;
1832;C1858302;;
2668;C0235974;;
1719;C0339573;;
3329;C4310644;;
4625;C0279626;;
64218;C1333990;;
8547;C2239176;;
1499;C0035334;;
894;C0220697;;
5894;C0036341;;
3854;C1706595;;
5925;C4551623;;
410;C0751276;;
9990;C2239176;;
10568;C0007131;;
673;C0036920;;
144245;C3150943;;
4524;C0344490;;
2936;C0011860;;
26047;C1854465;;
8320;C0005684;;
6804;C0036341;;
5339;C1856934;;
26585;C0032580;;
28982;C0035334;;
7852;C1708349;;
203286;C0887850;;
2906;C4479517;;
3728;C0154832;;
100;C1419614;;
124093;C0751122;;
1687;C1863600;;
7372;C1708349;;
5346;C1720859;;
84628;C0376358;;
79853;C3809483;;
1813;C1263846;;
3630;C0276496;;
79977;C2239176;;
346007;C0035334;;
8216;C0007131;;
117144;C0345967;;
2162;C1449563;;
7157;C0206698;;
6295;C0432272;;
83999;C0036341;;
1053;C1961102;;
5443;C2931395;;
4486;C1850600;;
51567;C0752120;;
4803;C1868675;;
4313;C2931822;;
6391;C1333990;;
27241;C0238198;;
5173;C0001973;;
